PracticeCode,GPPracticeName,PracticeListSize,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Postcode,TelephoneNumber,PracticeType,Dispensing,HB,HSCP,DataZone,GPCluster
85193,Kilcreggan Medical Practice,2439,Kilcreggan Medical Practice,The Health Centre,Kilcreggan,Argyll,G84 0JL,01436   842   156,17J,N,S08000022,S37000004,S01007373,Highland Subset 6
85225,The Lennox Practice,4805,The Lennox Practice,The Vale Centre for Health & Care,Main Street,ALEXANDRIA,G83 0UA,01389   828   616,17J,N,S08000031,S37000029,S01013228,Alexandria
85230,Loch Lomond Surgery,7759,Loch Lomond Surgery,75 Bank Street,Alexandria,,G83 0NB,01389   752   626,17J,N,S08000031,S37000029,S01013223,Alexandria
85259,Inchcruin Practice,3632,Inchcruin Practice,The Vale Centre for Health & Care,Main Street,ALEXANDRIA,G83 0UE,01389   828   600,17J,N,S08000031,S37000029,S01013228,Alexandria
85403,Oak View Medical Practice,9325,Oak View Medical Practice,The Vale Centre for Health & Care,Main Street,Alexandria,G83 0UE,01389   752   650,17C,N,S08000031,S37000029,S01013228,Alexandria
86001,Gourock Medical Practice,8109,Gourock Medical Practice,Gourock Health Centre,181 Shore Street,Gourock,PA19 1AQ,01475   607   177,17J,N,S08000031,S37000017,S01010842,Inverclyde West
86177,Ardgowan Medical Practice,9320,Ardgowan Medical Practice,2 Finnart Street,Greenock,,PA16 8HW,01475   888   155,17J,N,S08000031,S37000017,S01010875,Inverclyde West
86181,Mount Pleasant Practice,6035,Mount Pleasant Practice,Station View Health Centre,84 Holmscroft Street,Greenock,PA15 4DG,01475   884    300,17J,N,S08000031,S37000017,S01010888,Inverclyde West
86196,"Drs Simpson, Luty & Ormond",2903,"Drs Simpson, Luty & Ormond",'Dorema',Bridge Of Weir Road,Kilmacolm,PA13 4AP,01505   872   155,17J,N,S08000031,S37000017,S01010816,Inverclyde East
86209,The New Surgery,3544,The New Surgery,The Cargill Centre,Lochwinnoch Road,Kilmacolm,PA13 4LE,01505   872   844,17J,Y,S08000031,S37000017,S01010816,Inverclyde East
86228,"Dr Hogan, Allen & Quinn",2925,"Dr Hogan, Allen & Quinn",Greenock Health & Care Centre,Wellington Street,Greenock,PA15 4NH,01475   608    800,17C,N,S08000031,S37000017,S01010886,Inverclyde Central
86271,The Health Centre,3893,"Drs McCartney, Addiscott, Green & Thorman",The Health Centre,2 Bay Street,Port Glasgow,PA14 5EW,01475   745   321,17J,N,S08000031,S37000017,S01010911,Inverclyde East
86285,Drs Macdonald & Mitchell,3840,Drs Macdonald & Mitchell,The Health Centre,2 Bay Street,Port Glasgow,PA14 5EW,01475   506   038,17C,N,S08000031,S37000017,S01010911,Inverclyde East
86321,Newark Medical Practice,3975,Newark Medical Practice,The Health Centre,2 Bay Street,Port Glasgow,PA14 5EW,01475   600    600,17J,N,S08000031,S37000017,S01010911,Inverclyde East
86336,Port Glasgow Medical Centre,5130,Port Glasgow Medical Centre,Medical Centre,4 Dubbs Place,Port Glasgow,PA14 5UD,01475   705   604,17J,N,S08000031,S37000017,S01010918,Inverclyde East
86341,The Roxburgh Practice,5490,The Roxburgh Practice,Station View Health Centre,84 Holmscroft Street,Greenock,PA15 4DG,01475   558   300,17C,N,S08000031,S37000017,S01010888,Inverclyde West
86360,Lochview Medical Practice,10201,Lochview Medical Practice,Greenock Health & Care Centre,Wellington Street,Greenock,PA15 4NH,01475   60    88 8,17C,N,S08000031,S37000017,S01010886,Inverclyde Central
86374,Cochrane Medical Practice,14550,Cochrane Medical Practice,Greenock Health & Care Centre,Wellington Street,Greenock,PA15 4NH,01475   553   560,17C,N,S08000031,S37000017,S01010886,Inverclyde West
87019,Gleniffer Medical Group,8934,Gleniffer Medical Group,Barrhead Health & Care Centre,213 Main Street,Barrhead,G78 1SW,0141 800  7020,17J,N,S08000031,S37000011,S01008310,Barrhead
87023,Neilston Medical Practice,4113,Neilston Medical Practice,The Medical Centre,1 High Street,Neilston,G78 3HJ,0141 880  6505,17J,N,S08000031,S37000011,S01008300,Barrhead
87108,The Oaks Medical Practice,4057,The Oaks Medical Practice,"1st Floor, Barrhead Health & Care Centre",213 Main Street,Barrhead,G78 1SW,0141 800  7085,17J,N,S08000031,S37000011,S01008310,Barrhead
87112,Bishopton Medical Practice,10483,Bishopton Medical Practice,Greenock Road,Bishopton,Renfrewshire,PA7 5AW,01505   863   223,17J,N,S08000031,S37000024,S01012216,West Renfrewshire 1
87146,Strathgryffe Medical Practice,10521,Strathgryffe Medical Practice,"Houston Surgery, Kirk Road",Houston,Renfrewshire,PA6 7AR,01505   613   240,17J,N,S08000031,S37000024,S01012030,West Renfrewshire 3
87165,Levern Medical Group,8395,Levern Medical Group,Barrhead Health & Care Centre,213 Main Street,Barrhead,G78 1SW,0141 800  7000,17J,N,S08000031,S37000011,S01008310,Barrhead
87184,"Drs Macpherson, Hanley,Tobin & Al-Ani",8945,"Drs Macpherson, Hanley,Tobin & Al-Ani",Mains Medical Centre,300 Mains Drive,Erskine,PA8 7JQ,0141 812  3230,17J,N,S08000031,S37000024,S01012197,West Renfrewshire 1
87235,Bridgewater Medical Centre,2021,Bridgewater Medical Centre,15 Kilpatrick Drive,Erskine,,PA8 7AF,0141 812  2022,17J,N,S08000031,S37000024,S01012198,West Renfrewshire 1
87292,Ludovic Medical Practice,7586,Ludovic Medical Practice,60 Quarry Street,Johnstone,,PA5 8EY,01505   324   348,17J,N,S08000031,S37000024,S01012046,West Renfrewshire 3
87305,Quarryside Medical Practice,4398,Quarryside Medical Practice,Linden Medical Centre,25 Floors Street,Johnstone,PA5 8PZ,01505   321   733,17J,N,S08000031,S37000024,S01012046,West Renfrewshire 4
87324,Ravenswood Surgery,6604,Ravenswood Surgery,Thomson Avenue,Johnstone,,PA5 8SU,01505   331   979,17J,N,S08000031,S37000024,S01012045,West Renfrewshire 4
87339,"Drs Howie, Smith & Dobbs",5437,"Drs Howie , Smith & Dobbs",Riverview Medical Centre,6/8 George Street,Johnstone,PA5 8SL,01505   320   208,17J,N,S08000031,S37000024,S01012045,West Renfrewshire 3
87343,Dr Cassidy & Partners,4120,Dr Cassidy & Partners,Linden Medical Centre,25 Floors Street,Johnstone,PA5 8PZ,01505   320   151,17J,N,S08000031,S37000024,S01012046,West Renfrewshire 4
87409,Dr Richmond & Partners,5681,Dr Richmond & Partners,Linwood Health Centre,5 Bridge Street,Linwood,PA3 3DB,01505   321   051,17J,N,S08000031,S37000024,S01012221,West Renfrewshire 3
87432,Mistylaw Medical Practice,4691,Mistylaw Medical Practice,31 Main Road,Lochwinnoch,,PA12 4AH,01505   842   200,17J,N,S08000031,S37000024,S01012019,West Renfrewshire 4
87466,The Charleston Surgery,7090,The Charleston Surgery,5 South Campbell St,Paisley,,PA2 6LR,0141 889  4373,17J,N,S08000031,S37000024,S01012129,Paisley 5
87471,Anchor Mill Medical Practice,8801,Anchor Mill Medical Practice,4 Saucel Crescent,Paisley,,PA1 1UB,0141 889  8809,17J,N,S08000031,S37000024,S01012128,Paisley 5
87485,Tannahill Surgery,3254,The Tannahill Centre,76 Blackstoun Road,Paisley,,PA3 1NT,0141 889  7631,17J,N,S08000031,S37000024,S01012067,Paisley 6
87490,King Street Surgery,9666,King Street Surgery,The Surgery,15 King Street,Paisley,PA1 2PS,0141 889  3144,17J,N,S08000031,S37000024,S01012070,Paisley 6
87502,The Consulting Rooms,7379,The Consulting Rooms,21 Neilston Rd,Paisley,,PA2 6LW,0141 889  5277,17J,N,S08000031,S37000024,S01012129,Paisley 6
87517,Glenburn Medical Practice,3325,Glenburn Medical Practice,Glenburn Health Centre,Fairway Avenue,Paisley,PA2 8DX,0141 884  7788,17J,N,S08000031,S37000024,S01012102,Paisley 5
87521,The Kelburn Practice,4404,The Kelburn Practice,Northcroft Medical Centre,Northcroft Street,Paisley,PA3 4AD,0141 889  3356,17J,N,S08000031,S37000024,S01012153,Paisley 5
87541,The Greenlaw Practice,7662,The Greenlaw Practice,Northcroft Medical Centre,Paisley,,PA3 4AD,0141 889  8465,17J,N,S08000031,S37000024,S01012153,Paisley 5
87555,The Mirin Practice,8987,The Mirin Practice,The Surgery,3 Glasgow Road,Paisley,PA1 3QS,0141 889  2604,17J,N,S08000031,S37000024,S01012134,Paisley 6
87560,The Love Street Medical Centre,5681,The Love Street Medical Centre,40 Love Street,Paisley,,PA3 2DY,0141 531  3430,17J,N,S08000031,S37000024,S01012153,Paisley 6
87606,The Barony Practice,6205,The Barony Practice,Northcroft Medical Centre,Paisley,,PA3 4AD,0141 889  3732,17J,N,S08000031,S37000024,S01012153,Paisley 5
87625,Abbey Medical Centre,11192,Abbey Medical Centre,Lonend,Paisley,,PA1 1SU,0141 889  4088,17J,N,S08000031,S37000024,S01012126,Paisley 5
87697,Braehead Medical Practice,7772,Braehead Medical Practice,Renfrew Health Centre,10 Ferry Road,Renfrew,PA4 8RU,0141 207  7480,17J,N,S08000031,S37000024,S01012183,West Renfrewshire 2
87700,Clydeview Medical Practice,9562,Clydeview Medical Practice,Renfrew Health Centre,10 Ferry Road,Renfrew,PA4 8RU,0141 207  7730,17J,N,S08000031,S37000024,S01012183,West Renfrewshire 2
87714,Kingsinch Medical Practice,6784,Kingsinch Medical Practice,Renfrew Health Centre,10 Ferry Road,Renfrew,PA4 8RU,0141 207  7700,17J,N,S08000031,S37000024,S01012183,West Renfrewshire 2
87729,Westfield Medical Practice,4906,Westfield Medical Practice,Linden Medical Centre,25 Floors Street,Johnstone,PA5 8PZ,01505   337   999,17J,N,S08000031,S37000024,S01012046,West Renfrewshire 3
87733,Bargarran Medical Practice,4158,Bargarran Medical Practice,Erskine Clinic,Bargarran Centre,Erskine,PA8 6BS,0141 314  9313,17J,N,S08000031,S37000024,S01012210,West Renfrewshire 1
90031,The Group Practice,8093,The Group Practice,Springfield Road,Stornoway,Isle Of Lewis,HS1 2PS,01851   703   145,17J,Y,S08000028,S37000031,S01009043,Western Isles
90098,North Harris Medical Practice,1283,North Harris Medical Practice,The Surgery,Tarbert,Isle of Harris,HS3 3BG,01859   502   421,17C,Y,S08000028,S37000031,S01009024,Western Isles
90101,South Harris Medical Practice,559,South Harris Medical Practice,Ferry Road,Leverburgh,Isle Of Harris,HS5 3UA,01859   520   278,17J,Y,S08000028,S37000031,S01009023,Western Isles
90115,North Uist Medical Practice,1396,North Uist Medical Practice,The Surgery,Lochmaddy,Isle Of North Uist,HS6 5AE,01876   500   333,17C,Y,S08000028,S37000031,S01009022,Western Isles
90120,Benbecula Medical Practice,2335,Benbecula Medical Practice,Sorelle Lodge Surgery,Griminish,Isle Of Benbecula,HS7 5QA,01870   602   215,17J,Y,S08000028,S37000031,S01009019,Western Isles
90134,South Uist Medical Practice,1009,South Uist Medical Practice,Daliburgh,Isle Of South Uist,Isle Of South Uist,HS8 5SS,01878   700   302,17J,Y,S08000028,S37000031,S01009017,Western Isles
90149,Barra Medical Practice,1280,Barra Medical Practice,Clach Mhile Surgery,Castlebay,Isle Of Barra,HS9 5XD,01871   810   282,17J,Y,S08000028,S37000031,S01009014,Western Isles
90172,Broadbay Medical Practice,5846,Broadbay Medical Practice,16 Francis Street,Stornoway,Isle of Lewis,HS1 2XB,01851   703   588,17C,N,S08000028,S37000031,S01009041,Western Isles
90204,Langabhat Medical Practice,5297,Langabhat Medical Practice,Leurbost,Lochs,Isle of Lewis,HS2 9JP,01851   860   222,17J,Y,S08000028,S37000031,S01009026,Western Isles
